N,M,P,epoch,dstsp,dh,fixed_points,max_eigenvalues,max_lyapunov_exponent,unique_regions,frequencies
4,12,3,50,10.408002853393555,0.029833106,"[[0.022637635469436646, -0.1678478717803955, 0.04998738318681717, -0.1627657413482666, 0.019993022084236145, 0.1576106697320938, -0.004537329077720642, -0.0259418785572052, -0.0592111200094223, 0.15021100640296936, -0.03750748932361603, -0.08331217616796494], [0.34587258100509644, 0.3200686275959015, 0.3495553731918335, 0.321534126996994, 0.02517642080783844, -0.26604554057121277, 0.13784360885620117, 0.18678903579711914, 0.02651200443506241, 0.2779853641986847, 0.20459094643592834, -0.11348015069961548], [-0.051114022731781006, 0.3244696855545044, -0.039745256304740906, 0.3338508605957031, -0.1110321581363678, 0.01995077356696129, -0.02413591369986534, -0.12993687391281128, 0.0736929178237915, 0.023234330117702484, -0.04445023089647293, -0.01096601877361536], [0.013534680008888245, 0.29421162605285645, 0.020819440484046936, 0.29808902740478516, -0.08643469214439392, -0.012486517429351807, -0.0018052458763122559, -0.08112940192222595, 0.05346149206161499, 0.06211590766906738, -0.014831969514489174, -0.030529648065567017], [-0.03177577257156372, 0.5901029109954834, -0.03704610466957092, 0.5934869647026062, -0.16853368282318115, -0.09246532618999481, -0.016602199524641037, -0.14861589670181274, 0.129558727145195, -0.020488537847995758, -0.026187747716903687, 0.013460639864206314]]","[0.9954535365104675, 1.0000274181365967, 0.9904626607894897, 0.9893193244934082, 1.0186049938201904]",-0.00019240633089793847,"[[1, 1, 1], [1, 1, 0], [0, 1, 1], [1, 0, 1], [1, 0, 0]]","[33, 1786, 19, 66, 96]"
4,12,3,55,6.533836364746094,0.029891342,"[[0.019704364240169525, -0.12216818332672119, 0.04018833488225937, -0.11905163526535034, 0.008092790842056274, 0.14116790890693665, -0.007869791239500046, -0.03488105535507202, -0.046464577317237854, 0.13588427007198334, -0.03690493106842041, -0.07792827486991882], [0.34619054198265076, 0.30905431509017944, 0.3493868410587311, 0.3106927275657654, 0.02757968008518219, -0.2609606981277466, 0.13659608364105225, 0.18702882528305054, 0.024356253445148468, 0.27926918864250183, 0.20465654134750366, -0.11678211390972137], [0.011163242161273956, 0.3117638826370239, 0.015093982219696045, 0.3149298429489136, -0.09037269651889801, -0.01821574568748474, -0.0025251805782318115, -0.08648993074893951, 0.0576511025428772, 0.05669128894805908, -0.01555230375379324, -0.02791784703731537], [-0.031639084219932556, 0.5814197063446045, -0.03790125250816345, 0.5847880244255066, -0.1646953672170639, -0.0899781584739685, -0.014779888093471527, -0.14914077520370483, 0.12600532174110413, -0.017379790544509888, -0.02694687247276306, 0.013071805238723755]]","[0.9949229955673218, 0.9998903274536133, 0.9886218309402466, 1.0187008380889893]",-0.00030265683599282054,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[16, 1915, 33, 36]"
4,12,3,60,4.958167552947998,0.030717634,"[[0.017677851021289825, -0.09565311670303345, 0.03340127319097519, -0.09394621849060059, 0.001129046082496643, 0.13149115443229675, -0.010240709409117699, -0.04064227640628815, -0.03891293704509735, 0.12680989503860474, -0.03677989915013313, -0.07471772283315659], [0.3513523042201996, 0.3175387978553772, 0.3540193438529968, 0.31850752234458923, 0.026902377605438232, -0.2658724784851074, 0.13812631368637085, 0.1895471215248108, 0.02558758109807968, 0.2810336947441101, 0.20787453651428223, -0.11977188289165497], [0.011358492076396942, 0.32947230339050293, 0.01316092163324356, 0.3316558003425598, -0.0936441570520401, -0.024906247854232788, -0.0015437174588441849, -0.08933071792125702, 0.06113752722740173, 0.05375814437866211, -0.014958787709474564, -0.026547983288764954], [-0.02923719584941864, 0.59037846326828, -0.0360293835401535, 0.5929845571517944, -0.16454574465751648, -0.0943789929151535, -0.01132405735552311, -0.14919675886631012, 0.1260778307914734, -0.015410572290420532, -0.025710131973028183, 0.012941338121891022]]","[0.9950470924377441, 0.9999484419822693, 0.9882867336273193, 1.018681526184082]",-0.00030450217706857075,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[29, 1898, 39, 34]"
4,12,3,65,9.957396507263184,0.029512342,"[[0.018458116799592972, -0.052023231983184814, 0.03016912192106247, -0.051769912242889404, -0.00860854983329773, 0.11433371901512146, -0.010060522705316544, -0.04555986821651459, -0.02840535342693329, 0.11810237169265747, -0.034278981387615204, -0.07077379524707794], [0.33309733867645264, 0.35871008038520813, 0.3347856104373932, 0.3587276339530945, 0.010760024189949036, -0.2651633620262146, 0.1317172348499298, 0.1696990728378296, 0.036137498915195465, 0.26262667775154114, 0.1971604824066162, -0.11298006772994995], [-0.045648183673620224, 0.34680110216140747, -0.04091040790081024, 0.353371798992157, -0.11189012229442596, 0.006575524806976318, -0.019723184406757355, -0.13212618231773376, 0.07594265043735504, 0.022651083767414093, -0.04182756692171097, -0.009549802169203758], [0.014039412140846252, 0.32977521419525146, 0.014565341174602509, 0.331054151058197, -0.09254351258277893, -0.02641773223876953, -2.6553869247436523e-05, -0.08831153064966202, 0.06019952893257141, 0.055459827184677124, -0.014008437283337116, -0.02762579917907715], [-0.029109790921211243, 0.6012206673622131, -0.03678777813911438, 0.6033961176872253, -0.1659550666809082, -0.09791754186153412, -0.009299961850047112, -0.15143103897571564, 0.12704962491989136, -0.01562141627073288, -0.025855641812086105, 0.014152050018310547]]","[0.9948407411575317, 1.0002058744430542, 0.9907204508781433, 0.9877012968063354, 1.0187695026397705]",-0.00031365684104457615,"[[1, 1, 1], [1, 1, 0], [0, 1, 1], [1, 0, 1], [1, 0, 0]]","[105, 1694, 29, 89, 83]"
4,12,3,70,7.917904376983643,0.02997942,"[[0.014390192925930023, -0.04474234580993652, 0.023622289299964905, -0.04479801654815674, -0.01134277880191803, 0.11315388977527618, -0.012588096782565117, -0.05043906718492508, -0.02542005479335785, 0.11239001154899597, -0.035661935806274414, -0.0685092881321907], [0.3266064524650574, 0.3185529410839081, 0.32893800735473633, 0.32010069489479065, 0.018316030502319336, -0.246797114610672, 0.12737049162387848, 0.16798609495162964, 0.028678998351097107, 0.26422497630119324, 0.19330579042434692, -0.11533030867576599], [0.00821366161108017, 0.3490658402442932, 0.0069537535309791565, 0.3510328531265259, -0.09741157293319702, -0.031020820140838623, -0.001387929543852806, -0.0959160253405571, 0.06553371250629425, 0.048465803265571594, -0.015013955533504486, -0.02276785671710968], [-0.027364924550056458, 0.5679893493652344, -0.0347384512424469, 0.5711074471473694, -0.15628552436828613, -0.08822233229875565, -0.008268313482403755, -0.14752480387687683, 0.11911046504974365, -0.008385449647903442, -0.024760913103818893, 0.011661313474178314]]","[0.9946292042732239, 1.0000313520431519, 0.9874984622001648, 1.0190386772155762]",-0.00012123554213758325,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[28, 1768, 73, 131]"
4,12,3,75,9.10671615600586,0.031078935,"[[0.015410486608743668, -0.023233473300933838, 0.022344939410686493, -0.024233698844909668, -0.01592734456062317, 0.10428962111473083, -0.01226840727031231, -0.05254746973514557, -0.02043166756629944, 0.10843390226364136, -0.03420121967792511, -0.06689341366291046], [0.3432575464248657, 0.3324040174484253, 0.3448816239833832, 0.3329504132270813, 0.020166665315628052, -0.26181745529174805, 0.1340184062719345, 0.179476797580719, 0.029630489647388458, 0.27297815680503845, 0.20362499356269836, -0.1207217127084732], [0.011187620460987091, 0.34494882822036743, 0.009041421115398407, 0.3458378314971924, -0.0955660492181778, -0.030903518199920654, -0.00017453357577323914, -0.09385350346565247, 0.0635644942522049, 0.05100667476654053, -0.014375169761478901, -0.02490309625864029], [-0.028331831097602844, 0.5888503789901733, -0.03687646985054016, 0.5910221338272095, -0.16082632541656494, -0.09440580755472183, -0.007054829970002174, -0.15130025148391724, 0.12264519929885864, -0.011377029120922089, -0.02543412521481514, 0.013355843722820282]]","[0.9945213794708252, 1.0000375509262085, 0.9871083498001099, 1.0188651084899902]",-0.0003373637407503338,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[57, 1766, 79, 98]"
4,12,3,80,2.759101390838623,0.030032914,"[[0.015979237854480743, -0.004582762718200684, 0.02118828147649765, -0.006306469440460205, -0.01989951729774475, 0.09679079055786133, -0.011925342492759228, -0.05452427268028259, -0.01613745093345642, 0.10501573979854584, -0.03307368978857994, -0.0653509721159935], [0.3449541926383972, 0.3318629264831543, 0.3464929461479187, 0.3323865234851837, 0.020699262619018555, -0.26213252544403076, 0.13432683050632477, 0.18057560920715332, 0.029378369450569153, 0.27403274178504944, 0.20473268628120422, -0.12238942086696625], [0.012108460068702698, 0.3440377116203308, 0.009339720010757446, 0.34446942806243896, -0.09485970437526703, -0.031116783618927002, 0.00038375891745090485, -0.09354740381240845, 0.0628352016210556, 0.051792293787002563, -0.014316939748823643, -0.025562211871147156], [-0.029210776090621948, 0.5953543186187744, -0.038197219371795654, 0.5973200798034668, -0.16197660565376282, -0.09605422616004944, -0.0063034240156412125, -0.15326520800590515, 0.12332074344158173, -0.012096643447875977, -0.026237912476062775, 0.014173068106174469]]","[0.9942345023155212, 0.9999057054519653, 0.9867456555366516, 1.0187866687774658]",-0.00044272316510614475,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[33, 1904, 33, 30]"
4,12,3,85,5.409393310546875,0.029917875,"[[0.015384603291749954, 0.0034672021865844727, 0.019307665526866913, 0.0013510584831237793, -0.021796390414237976, 0.09378513693809509, -0.012323860079050064, -0.0562853068113327, -0.014036446809768677, 0.10259245336055756, -0.032928258180618286, -0.06435257941484451], [0.35108280181884766, 0.3112071454524994, 0.35284656286239624, 0.3122391402721405, 0.02749583125114441, -0.2591535449028015, 0.13558603823184967, 0.1873675286769867, 0.02460572123527527, 0.2808777093887329, 0.20849329233169556, -0.12673506140708923], [0.009677410125732422, 0.34723734855651855, 0.006126567721366882, 0.3479660153388977, -0.09569954872131348, -0.03143849968910217, -0.0002675056457519531, -0.09639060497283936, 0.06383804976940155, 0.049705952405929565, -0.015107899904251099, -0.023987524211406708], [-0.02942703664302826, 0.5764183402061462, -0.03842967748641968, 0.5789819359779358, -0.1569264829158783, -0.08997634053230286, -0.006431903690099716, -0.15208281576633453, 0.11897288262844086, -0.008921720087528229, -0.02658073976635933, 0.013126730918884277]]","[0.9937949776649475, 0.9998682141304016, 0.9865557551383972, 1.0191497802734375]",-0.00035932814796979073,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[15, 1913, 37, 35]"
4,12,3,90,3.457343101501465,0.030125692,"[[0.015460021793842316, 0.018959641456604004, 0.018268711864948273, 0.01647883653640747, -0.025087997317314148, 0.08784092962741852, -0.011949633248150349, -0.058166272938251495, -0.01047508418560028, 0.09980311989784241, -0.03201502934098244, -0.06283437460660934], [0.3401944041252136, 0.32822421193122864, 0.3415563702583313, 0.32894167304039, 0.01990368962287903, -0.2567305564880371, 0.1318221092224121, 0.1764482855796814, 0.02922803908586502, 0.2712009847164154, 0.2020978331565857, -0.12283599376678467], [0.011340059340000153, 0.3536975383758545, 0.007441341876983643, 0.3538389801979065, -0.09645748138427734, -0.03444603085517883, 0.0010294299572706223, -0.09605807065963745, 0.06470142304897308, 0.04999813437461853, -0.014004873111844063, -0.024197794497013092], [-0.0277443528175354, 0.5892369151115417, -0.03688615560531616, 0.5911379456520081, -0.15889450907707214, -0.09498606622219086, -0.004352107644081116, -0.15241722762584686, 0.12087661027908325, -0.008993230760097504, -0.025284551084041595, 0.013529136776924133]]","[0.9941201210021973, 0.9999172687530518, 0.9865283370018005, 1.018987774848938]",-0.00029429373222228606,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[33, 1900, 36, 31]"
4,12,3,95,4.156341075897217,0.029829215,"[[0.014129891991615295, 0.026036977767944336, 0.016125179827213287, 0.02345377206802368, -0.026880666613578796, 0.08570195734500885, -0.012413004413247108, -0.06024959683418274, -0.008536607027053833, 0.09740345180034637, -0.03214670345187187, -0.061615221202373505], [0.3389919698238373, 0.3232758641242981, 0.34038347005844116, 0.32415771484375, 0.020634710788726807, -0.25395020842552185, 0.13094602525234222, 0.17579740285873413, 0.028401091694831848, 0.2710288465023041, 0.20146214962005615, -0.1235913634300232], [0.00944143533706665, 0.3585805892944336, 0.00502815842628479, 0.358914315700531, -0.09767161309719086, -0.035456836223602295, 0.000657547265291214, -0.09843730181455612, 0.065983846783638, 0.048085033893585205, -0.014519158750772476, -0.022885777056217194], [-0.02792590856552124, 0.5792180895805359, -0.037124574184417725, 0.5813980102539062, -0.1561744213104248, -0.09175804257392883, -0.004378557205200195, -0.15190193057060242, 0.11851605772972107, -0.007301665842533112, -0.02550347149372101, 0.012866638600826263]]","[0.9938486814498901, 0.9999292492866516, 0.9863382577896118, 1.0191092491149902]",-0.000312518229111447,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[25, 1898, 42, 35]"
4,12,3,99,3.1561572551727295,0.030054623,"[[0.01515936478972435, 0.03394448757171631, 0.016577109694480896, 0.031010806560516357, -0.028323054313659668, 0.08215770125389099, -0.011816389858722687, -0.06044228374958038, -0.006952390074729919, 0.09667056798934937, -0.031328096985816956, -0.06125020980834961], [0.34399572014808655, 0.33051803708076477, 0.34527361392974854, 0.33103781938552856, 0.020436257123947144, -0.2593258023262024, 0.13310830295085907, 0.17896419763565063, 0.02927268296480179, 0.27331724762916565, 0.20455798506736755, -0.12504765391349792], [0.011742748320102692, 0.35210657119750977, 0.0072168707847595215, 0.3518991470336914, -0.09564495086669922, -0.034256696701049805, 0.0013885274529457092, -0.09617223590612411, 0.063937246799469, 0.05056440830230713, -0.014043508097529411, -0.024531647562980652], [-0.02867095172405243, 0.5913602113723755, -0.03828202188014984, 0.5930986404418945, -0.15898074209690094, -0.09524441510438919, -0.0037974677979946136, -0.15412500500679016, 0.12064801156520844, -0.009140156209468842, -0.026096161454916, 0.0142531618475914]]","[0.9937993884086609, 0.9998867511749268, 0.9860445261001587, 1.0189589262008667]",-0.0004329795575245043,"[[1, 1, 1], [1, 1, 0], [1, 0, 1], [1, 0, 0]]","[31, 1905, 33, 31]"
